timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2024-10-23 19:53:48,False,0,[],|,False,0,[],|,False,0,|,True,32,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 166.0 seconds remaining.,[]
2024-10-23 19:53:53,False,0,[],|,False,0,[],|,True,26,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 161.0 seconds remaining.,[]
2024-10-23 19:54:01,False,0,[],|,False,0,[],|,False,Counting flickers... 52.0 seconds remaining.,|,False,0,[],|,True,65,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds']",|,False,Counting yawns... 154.0 seconds remaining.,[]
2024-10-23 19:54:06,False,0,[],|,False,0,[],|,False,0,|,True,33,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 148.0 seconds remaining.,[]
2024-10-23 19:54:12,False,0,[],|,False,0,[],|,False,0,|,True,34,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds']",|,True,66,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds']",|,False,Counting yawns... 142.0 seconds remaining.,[]
2024-10-23 19:54:16,False,0,[],|,False,0,[],|,False,0,|,True,35,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 138.0 seconds remaining.,[]
2024-10-23 19:54:19,False,0,[],|,False,0,[],|,False,0,|,True,36,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 136.0 seconds remaining.,[]
2024-10-23 19:54:23,False,0,[],|,False,0,[],|,False,Counting flickers... 30.0 seconds remaining.,|,False,0,[],|,True,67,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds']",|,False,Counting yawns... 131.0 seconds remaining.,[]
2024-10-23 19:55:03,False,0,[],|,False,0,[],|,True,15,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 92.0 seconds remaining.,[]
2024-10-23 19:55:18,False,0,[],|,False,0,[],|,False,Counting flickers... 44.0 seconds remaining.,|,False,0,[],|,True,68,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds']",|,False,Counting yawns... 76.0 seconds remaining.,[]
2024-10-23 19:55:23,False,0,[],|,False,0,[],|,False,0,|,True,37,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 71.0 seconds remaining.,[]
2024-10-23 19:55:26,False,0,[],|,False,0,[],|,False,0,|,True,38,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 69.0 seconds remaining.,[]
2024-10-23 19:55:38,False,0,[],|,False,0,[],|,False,0,|,True,39,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds', '39 micro sleep: 8.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 57.0 seconds remaining.,[]
2024-10-23 19:55:55,False,0,[],|,False,0,[],|,False,Counting flickers... 8.0 seconds remaining.,|,False,0,[],|,True,69,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds']",|,False,Counting yawns... 40.0 seconds remaining.,[]
2024-10-23 19:56:02,False,0,[],|,False,0,[],|,False,Counting flickers... 1.0 seconds remaining.,|,False,0,[],|,True,70,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds']",|,False,Counting yawns... 33.0 seconds remaining.,[]
2024-10-23 19:56:02,False,0,[],|,False,0,[],|,True,26,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 33.0 seconds remaining.,[]
2024-10-23 19:56:13,False,0,[],|,False,0,[],|,False,0,|,True,40,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds', '39 micro sleep: 8.0 seconds', '40 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 21.0 seconds remaining.,[]
